,top_20_predictions,prediction,prediction_probability,sentence,name
1309,"['snake', 'horse', 'camel', 'bird', 'goat', 'dog', 'cat', 'cow', 'fish', 'elephant', 'crane', 'animal', 'beetle', 'rabbit', 'sword', 'tree', 'shoe', 'dagger', 'gun', 'deer']",animal,0.008805882185697556,A menhaden is a type of <mask>,menhaden
1311,"['deer', 'bear', 'wolf', 'mammal', 'rabbit', 'squirrel', 'elephant', 'bird', 'monkey', 'dog', 'rodent', 'lion', 'cat', 'horse', 'camel', 'animal', 'goat', 'ant', 'forest', 'owl']",animal,0.0037278493400663137,A woodland_caribou is a type of <mask>,woodland_caribou
1313,"['dog', 'wolf', 'canine', 'horse', 'cat', 'rabbit', 'dogs', 'fox', 'deer', 'Dog', 'animal', 'puppy', 'bull', 'sheep', 'cattle', 'rat', 'bear', 'breed', 'shepherd', 'boxer']",animal,0.0008635907433927059,A wolfhound is a type of <mask>,wolfhound
1314,"['bird', 'duck', 'goose', 'chicken', 'animal', 'pigeon', 'mammal', 'horse', 'rabbit', 'turkey', 'birds', 'egg', 'crow', 'pig', 'hawk', 'deer', 'poultry', 'cow', 'dog', 'fish']",animal,0.023951184004545212,A goose is a type of <mask>,goose
1315,"['squirrel', 'rodent', 'mammal', 'bird', 'mouse', 'bat', 'cat', 'monkey', 'rabbit', 'rat', 'shrew', 'deer', 'mole', 'snake', 'dog', 'fox', 'owl', 'Squirrel', 'animal', 'rodents']",animal,0.002493980573490262,A mantled_ground_squirrel is a type of <mask>,mantled_ground_squirrel
1319,"['deer', 'horse', 'cow', 'goat', 'donkey', 'bird', 'rabbit', 'duck', 'dog', 'animal', 'sheep', 'buck', 'female', 'goose', 'Deer', 'wolf', 'chicken', 'calf', 'cattle', 'dove']",animal,0.0040246364660561085,A doe is a type of <mask>,doe
1321,"['ape', 'human', 'monkey', 'animal', 'mammal', 'gorilla', 'elephant', 'dog', 'man', 'bird', '</s>', 'cat', 'humans', 'species', 'insect', 'humanoid', 'the', '.', 'dinosaur', 'rodent']",animal,0.03530919551849365,A anthropoid_ape is a type of <mask>,anthropoid_ape
1322,"['squirrel', 'rodent', 'mammal', 'cat', 'bird', 'bat', 'rabbit', 'mouse', 'rat', 'monkey', 'deer', 'shrew', 'fox', 'Squirrel', 'dog', 'bear', 'owl', 'animal', 'tree', 'mole']",animal,0.0015911394730210304,A american_red_squirrel is a type of <mask>,american_red_squirrel
1323,"['worm', 'insect', 'rodent', 'parasite', 'beetle', 'spider', 'bug', 'snake', 'fungus', 'ant', 'worms', 'bacteria', 'lizard', 'animal', 'organism', 'frog', 'mouse', 'snail', 'mole', 'mosquito']",animal,0.0028931889683008194,A measuring_worm is a type of <mask>,measuring_worm
1326,"['worm', 'insect', 'spider', 'parasite', 'moth', 'fungus', 'beetle', 'fly', 'worms', 'bug', 'worm', 'animal', 'ant', 'silk', 'organism', 'rodent', 'mosquito', 'plant', 'mouse', 'yeast']",animal,0.00492069311439991,A silkworm is a type of <mask>,silkworm
1328,"['mouse', 'rodent', 'computer', 'mice', 'cat', 'toy', 'rat', 'Mouse', 'insect', '...', 'rabbit', 'pet', 'telephone', 'spider', 'keyboard', 'device', 'animal', 'cellphone', 'smartphone', 'laptop']",animal,0.0005058399983681738,A pocket_mouse is a type of <mask>,pocket_mouse
1329,"['man', 'male', 'human', 'person', 'dog', 'woman', 'homosexual', 'animal', 'female', 'Jew', 'prostitute', 'boy', 'penis', 'sex', 'gay', 'cat', 'slave', 'lesbian', 'Homo', 'negro']",animal,0.021765494719147682,A homo is a type of <mask>,homo
1330,"['mouse', 'rodent', 'mice', 'mammal', 'bird', 'insect', 'rat', 'spider', 'animal', 'rabbit', 'cat', 'mole', 'moth', 'ant', 'squirrel', 'Mouse', 'fly', 'rodents', 'snake', 'monkey']",animal,0.002332457806915045,A flying_mouse is a type of <mask>,flying_mouse
1335,"['snake', 'lizard', 'monkey', 'bird', 'dinosaur', 'animal', 'mammal', 'dog', 'rodent', 'python', 'frog', 'turtle', 'elephant', 'mosquito', 'insect', 'spider', 'shark', 'cow', 'beetle', 'mole']",animal,0.022128267213702202,A armadillo is a type of <mask>,armadillo
1336,"['cat', 'lion', 'tiger', 'dog', 'animal', 'wolf', 'cats', 'elephant', 'mammal', 'camel', 'predator', 'fox', '...', 'lizard', 'snake', 'Bengal', 'Leopard', 'canine', 'monkey', 'deer']",animal,0.008853585459291935,A leopard_cat is a type of <mask>,leopard_cat
1337,"['elephant', 'mammal', 'animal', 'gorilla', 'bull', 'deer', 'Elephant', 'horse', 'monkey', 'tiger', 'dog', 'elephants', 'ape', 'cattle', 'lion', 'buffalo', 'cat', 'African', 'bird', 'mammoth']",animal,0.019261160865426064,A african_elephant is a type of <mask>,african_elephant
1339,"['bird', 'hawk', 'pigeon', 'insect', 'crow', 'airplane', 'owl', 'butterfly', 'snake', 'aircraft', 'duck', 'animal', 'goose', 'eagle', 'plane', 'dove', 'bat', 'raven', 'fly', 'flight']",animal,0.008235469460487366,A bird_of_passage is a type of <mask>,bird_of_passage
1342,"['dog', 'bird', 'animal', 'cat', 'horse', 'tree', 'snake', 'car', 'fruit', 'flower', 'beetle', 'food', 'fish', 'cheese', 'deer', 'gun', 'goat', 'insect', 'lizard', 'egg']",animal,0.023451097309589386,A amazon is a type of <mask>,amazon
1343,"['bear', 'cat', 'dog', 'rodent', 'animal', 'fruit', 'rabbit', 'squirrel', 'snake', 'monkey', 'tree', 'doll', 'mammal', 'candy', 'beetle', 'toy', 'bark', 'insect', 'bird', 'ant']",animal,0.04401523247361183,A cinnamon_bear is a type of <mask>,cinnamon_bear
1352,"['snake', 'lizard', 'dog', 'rodent', 'spider', 'demon', 'wolf', 'devil', 'insect', 'beetle', 'animal', 'python', 'dragon', 'cat', 'mosquito', 'rat', 'dinosaur', 'vampire', 'bird', 'monster']",animal,0.021555952727794647,A tasmanian_devil is a type of <mask>,tasmanian_devil
1355,"['bat', 'insect', 'mammal', 'owl', 'bird', 'moth', 'bats', 'rodent', 'mosquito', 'hawk', 'cricket', 'butterfly', 'fly', 'animal', 'vampire', 'squirrel', 'beetle', 'rabbit', '...', 'cat']",animal,0.004493783228099346,A brown_bat is a type of <mask>,brown_bat
1358,"['horse', 'deer', 'snake', 'bird', 'rabbit', 'goat', 'tree', 'camel', 'animal', 'dinosaur', 'lizard', 'cow', 'cattle', 'dog', 'ant', 'elephant', 'weed', 'mammal', 'squirrel', 'beetle']",animal,0.010631262324750423,A carthorse is a type of <mask>,carthorse
1361,"['mosquito', 'insect', 'fly', 'pest', 'mosquitoes', 'moth', 'bird', 'malaria', '...', 'species', 'beetle', 'tiger', 'bug', 'ant', 'lizard', 'parasite', 'human', 'bee', 'cricket', 'animal']",animal,0.0010559273650869727,A asian_tiger_mosquito is a type of <mask>,asian_tiger_mosquito
1367,"['squirrel', 'rodent', 'mammal', 'bird', 'rabbit', 'deer', 'cat', 'mouse', 'bat', 'monkey', 'fox', 'animal', 'rat', 'dog', 'Squirrel', 'tree', 'bear', 'shrew', 'turkey', 'snake']",animal,0.0027394050266593695,A red_squirrel is a type of <mask>,red_squirrel
1376,"['fish', 'shark', 'worm', 'snake', 'shrimp', 'carp', 'frog', 'beetle', 'squid', 'insect', 'snail', 'freshwater', 'animal', 'lizard', 'mosquito', 'clam', 'bacteria', 'crab', 'parasite', 'algae']",animal,0.008694729767739773,A vinegar_eel is a type of <mask>,vinegar_eel
1377,"['camera', 'insect', 'bird', 'drone', 'rodent', 'robot', 'radar', 'bug', 'snake', 'antenna', 'dog', 'spider', 'ant', 'telescope', 'sensor', 'mosquito', 'animal', 'beetle', 'plant', 'balloon']",animal,0.00825977511703968,A peeper is a type of <mask>,peeper
1378,"['snake', 'worm', 'fish', 'shark', 'spider', 'rodent', 'squid', 'insect', 'lizard', 'snail', 'crab', 'clam', 'parasite', 'animal', 'dinosaur', 'bird', 'mammal', 'beetle', 'shrimp', 'slug']",animal,0.015124950557947159,A decapod is a type of <mask>,decapod
1381,"['dolphin', 'whale', 'mammal', 'dolphins', 'fish', 'shark', 'seal', 'elephant', 'whales', 'animal', 'Dolphin', 'pod', 'bird', 'turtle', 'dinosaur', 'salmon', 'cat', 'mammals', 'species', 'snake']",animal,0.00047484098467975855,A bottlenose_dolphin is a type of <mask>,bottlenose_dolphin
1382,"['horse', 'camel', 'animal', 'dog', 'donkey', 'pony', 'elephant', 'cow', 'carriage', 'sheep', 'cattle', 'ox', 'deer', 'livestock', 'train', 'goat', 'cart', 'wolf', 'horses', 'pack']",animal,0.033476535230875015,A packhorse is a type of <mask>,packhorse
1383,"['horse', 'dog', 'horses', 'pony', 'animal', 'race', 'bull', 'cattle', 'cow', 'Horse', 'cat', 'chicken', 'donkey', 'camel', 'elephant', 'breed', 'boxer', 'racing', 'hybrid', 'a']",animal,0.001345970667898655,A thoroughbred is a type of <mask>,thoroughbred
1385,"['bear', 'mammal', 'rabbit', 'deer', 'frog', 'rodent', 'fish', 'animal', 'snake', 'wolf', 'squirrel', 'mouse', 'seal', 'Beaver', 'cat', 'goat', 'salmon', 'dog', 'fox', 'bird']",animal,0.02678384818136692,A new_world_beaver is a type of <mask>,new_world_beaver
1386,"['fish', 'bird', 'animal', 'insect', 'mammal', 'lizard', 'ant', 'rock', 'beetle', 'egg', 'rodent', 'tree', 'worm', 'grass', 'turtle', 'snake', 'seal', 'deer', 'shark', 'cow']",animal,0.04055230692028999,A ern is a type of <mask>,ern
1388,"['shark', 'fish', 'tuna', 'sharks', 'whale', 'dolphin', 'predator', 'shrimp', 'Shark', 'snake', '</s>', 'species', 'fin', 'salmon', 'turtle', 'animal', 'cat', 'squid', 'mammal', 'seal']",animal,0.0004937913035973907,A mackerel_shark is a type of <mask>,mackerel_shark
1389,"['bird', 'deer', 'dog', 'rabbit', 'animal', 'baby', 'kitten', 'horse', 'puppy', 'chicken', 'mammal', 'child', 'cat', 'goat', 'newborn', 'snake', 'insect', 'hen', 'chick', 'squirrel']",animal,0.02829965576529503,A yearling is a type of <mask>,yearling
1390,"['rodent', 'rat', 'rabbit', 'dog', 'mouse', 'animal', 'lizard', 'monkey', 'mammal', 'cat', 'pet', 'bird', 'snake', 'fish', 'worm', 'pig', 'bunny', 'rodents', 'insect', 'mole']",animal,0.007584692910313606,A hamster is a type of <mask>,hamster
1392,"['beetle', 'insect', 'ant', 'bug', 'moth', 'mosquito', 'bee', 'fly', 'worm', 'pest', 'bird', 'spider', 'fungus', 'beetles', 'butterfly', 'rodent', 'Beetle', 'insects', 'animal', 'plant']",animal,0.0008085556328296661,A seed_beetle is a type of <mask>,seed_beetle
1396,"['bird', 'squirrel', 'horse', 'rabbit', 'snake', 'deer', 'hawk', 'dog', 'tree', 'cat', 'pigeon', 'rodent', 'fly', 'animal', 'weed', 'snail', 'lizard', 'goat', 'chicken', 'mammal']",animal,0.01031404733657837,A freetail is a type of <mask>,freetail
1399,"['monkey', 'spider', 'rodent', 'ape', 'animal', 'mammal', 'snake', 'insect', 'bird', 'lizard', 'monkeys', 'cat', 'squirrel', 'python', 'mouse', 'dog', 'ant', 'rat', 'bat', 'gorilla']",animal,0.007050252519547939,A spider_monkey is a type of <mask>,spider_monkey
1402,"['horse', 'animal', 'dog', 'cat', 'relationship', 'bird', 'parasite', 'egg', 'pet', 'puppy', 'insect', 'wolf', 'kitten', 'bond', 'rabbit', 'creature', 'snake', 'organism', 'cloud', 'rodent']",animal,0.04953340068459511,A stablemate is a type of <mask>,stablemate
1403,"['snake', 'python', 'lizard', 'snakes', 'spider', 'serpent', 'rat', 'rodent', 'insect', 'worm', 'mosquito', 'frog', 'Python', 'bird', 'fish', 'Cobra', 'mouse', 'animal', 'venom', 'mole']",animal,0.0003121818881481886,A night_snake is a type of <mask>,night_snake
1404,"['fish', 'shark', 'shrimp', 'worm', 'snake', 'lizard', 'snail', 'crab', 'squid', 'coral', 'frog', 'lobster', 'animal', 'insect', 'turtle', 'rodent', 'beetle', 'carp', 'mammal', 'rat']",animal,0.012174011208117008,A old_world_crayfish is a type of <mask>,old_world_crayfish
1407,"['frog', 'snake', 'worm', 'lizard', 'insect', 'rodent', 'beetle', 'ant', 'frogs', 'fish', 'python', 'animal', 'bug', 'mammal', 'plant', 'mosquito', 'human', '...', 'rat', 'fungus']",animal,0.0066186292096972466,A obstetrical_toad is a type of <mask>,obstetrical_toad
1409,"['ray', 'fish', 'shark', 'snake', 'bird', 'coral', 'insect', 'dinosaur', 'beetle', 'bat', 'lizard', 'turtle', 'animal', 'worm', 'snail', 'predator', 'crab', 'butterfly', 'dolphin', 'mosquito']",animal,0.011510154232382774,A eagle_ray is a type of <mask>,eagle_ray
1412,"['fish', 'salmon', 'trout', 'bird', 'freshwater', 'rabbit', 'animal', 'snake', 'carp', 'deer', 'mammal', 'dog', 'Salmon', 'lake', 'water', 'chicken', 'duck', 'river', 'shark', 'rainbow']",animal,0.0023903970140963793,A trout is a type of <mask>,trout
1415,"['snake', 'python', 'lizard', 'snakes', 'rat', 'rodent', 'spider', 'dog', 'cat', 'mosquito', 'serpent', 'ant', 'insect', 'mole', 'venom', 'mouse', 'Python', 'Snake', 'animal', 'frog']",animal,0.0003489217779133469,A california_whipsnake is a type of <mask>,california_whipsnake
1416,"['snake', 'lizard', 'rodent', 'rat', 'python', 'shark', 'snakes', 'mammal', 'animal', 'fish', 'worm', 'dog', 'elephant', 'monkey', 'cat', 'mosquito', 'insect', 'spider', 'dinosaur', 'bird']",animal,0.003890485968440771,A anaconda is a type of <mask>,anaconda
1418,"['female', 'animal', 'male', 'bird', 'dog', 'human', 'mammal', 'fish', 'cat', 'horse', 'wolf', 'deer', 'insect', 'snake', 'sperm', 'man', 'rabbit', 'goat', 'pig', 'chicken']",animal,0.04610379785299301,A female is a type of <mask>,female
1420,"['worm', 'fish', 'frog', 'mammal', 'insect', 'snake', 'rodent', 'shrimp', 'squid', 'algae', 'snail', 'animal', 'mosquito', 'larvae', 'lizard', 'mouse', 'rat', 'bug', 'pod', 'juvenile']",animal,0.013021029531955719,A tadpole is a type of <mask>,tadpole
1423,"['fish', 'shrimp', 'snail', 'shark', 'worm', 'insect', 'trout', 'squid', 'carp', 'crab', 'animal', 'mammal', 'snake', 'rodent', 'bird', 'lizard', 'salmon', 'frog', 'lobster', 'organism']",animal,0.005603767465800047,A groundfish is a type of <mask>,groundfish
1429,"['hair', 'grass', 'flower', 'fruit', 'weed', 'dog', 'cheese', 'insect', 'food', 'ant', 'bug', 'animal', 'grease', 'fungus', 'skin', 'cat', 'banana', 'rodent', 'potato', 'grape']",animal,0.008169363252818584,A grubby is a type of <mask>,grubby
1431,"['monkey', 'bear', 'elephant', 'animal', 'gorilla', 'bird', 'ape', 'mammal', 'tiger', 'dog', 'lion', 'cat', 'monkeys', 'rodent', 'snake', 'deer', 'bat', 'rabbit', 'lizard', 'primates']",animal,0.026098985224962234,A baboon is a type of <mask>,baboon
1433,"['man', 'dog', 'animal', 'elephant', 'human', 'dinosaur', 'monkey', 'lizard', 'horse', 'cat', 'ape', 'woman', 'Indian', 'male', 'snake', 'camel', 'goat', 'dolphin', 'bird', 'ant']",animal,0.02169068157672882,A neandertal_man is a type of <mask>,neandertal_man
1434,"['rabbit', 'rodent', 'squirrel', 'deer', 'mammal', 'snake', 'rat', 'cat', 'dog', 'rabbits', 'wolf', 'mouse', 'horse', 'animal', 'python', 'bear', 'bunny', 'monkey', 'Rabbit', '...']",animal,0.0023009718861430883,A blacktail_jackrabbit is a type of <mask>,blacktail_jackrabbit
1437,"['slug', 'snail', 'spider', 'worm', 'insect', 'bacteria', 'organism', 'beetle', 'animal', 'clam', 'bug', 'crab', 'fish', 'squid', 'shrimp', 'mammal', 'algae', 'mosquito', 'slime', 'rodent']",animal,0.012158597819507122,A sea_slug is a type of <mask>,sea_slug
1440,"['dog', 'canine', 'cat', 'breed', 'puppy', 'pet', 'animal', 'horse', '...', 'Labrador', 'wolf', 'rabbit', 'bull', 'boxer', 'dogs', 'âĢ¦', 'shepherd', ':', 'pup', 'companion']",animal,0.005663104820996523,A sporting_dog is a type of <mask>,sporting_dog
1444,"['cow', 'cattle', 'animal', 'livestock', 'chicken', 'goat', 'pig', 'horse', 'dog', 'beef', 'sheep', 'female', 'calf', 'meat', 'camel', 'hog', 'farm', 'bull', 'farmer', 'mammal']",animal,0.11135493963956833,A sow is a type of <mask>,sow
1447,"['insect', 'ant', 'pest', 'fungus', 'parasite', 'bacteria', 'plant', 'organism', 'bug', 'spider', 'mushroom', 'moth', 'beetle', 'worm', 'weed', 'mosquito', 'fly', 'ants', 'animal', 'rodent']",animal,0.00524797523394227,A powder_post_termite is a type of <mask>,powder_post_termite
1449,"['bird', 'hawk', 'crow', 'pigeon', 'owl', 'eagle', 'chicken', 'raven', 'insect', 'birds', 'crane', 'drone', 'predator', 'turkey', 'cat', 'butterfly', 'animal', 'fly', 'snake', 'ant']",animal,0.0010391646064817905,A vulture is a type of <mask>,vulture
1451,"['dragon', 'lizard', 'snake', 'dinosaur', 'bird', 'cat', 'tiger', 'dog', 'python', 'fish', 'monkey', 'dolphin', 'shark', 'lion', 'turtle', 'rodent', 'animal', 'mammal', 'frog', 'elephant']",animal,0.006183667574077845,A komodo_dragon is a type of <mask>,komodo_dragon
1456,"['tiger', 'cat', 'lion', 'snake', 'dog', 'lizard', 'wolf', 'bird', 'elephant', 'bear', 'animal', 'shark', 'dinosaur', 'deer', 'mammal', 'monkey', 'python', 'predator', 'bull', 'Bengal']",animal,0.006212651263922453,A sand_tiger is a type of <mask>,sand_tiger
1461,"['animal', 'soldier', 'person', 'dog', 'weapon', 'horse', 'human', 'warrior', 'man', 'unit', 'bird', 'vehicle', 'hunter', 'robot', 'military', 'officer', 'cat', 'creature', 'army', 'gun']",animal,0.1385752111673355,A soldier is a type of <mask>,soldier
1462,"['cat', 'dog', 'tiger', 'mouse', 'kitten', 'rodent', 'bird', 'rat', 'Persian', 'rabbit', 'Bengal', 'chicken', 'horse', 'animal', 'pet', 'lion', 'monkey', 'snake', 'lizard', 'mole']",animal,0.004256056156009436,A burmese_cat is a type of <mask>,burmese_cat
1464,"['bat', 'insect', 'bats', 'mosquito', 'fly', 'bird', 'moth', 'cricket', 'animal', 'rodent', 'beetle', 'mammal', 'butterfly', 'spider', 'vampire', 'bug', 'owl', 'hawk', 'squirrel', 'bee']",animal,0.003572755493223667,A jackass_bat is a type of <mask>,jackass_bat
1467,"['food', 'tree', 'flower', 'water', 'animal', 'wine', 'car', 'vegetation', 'land', 'rock', 'plant', 'vehicle', 'fruit', 'cheese', 'grass', 'cake', 'vegetable', 'bird', 'seed', 'horse']",animal,0.009603607468307018,A emperor is a type of <mask>,emperor
1469,"['mouse', 'rodent', 'mice', 'rat', 'mole', 'mammal', 'rabbit', 'spider', 'cat', 'rodents', 'Mouse', 'squirrel', 'snake', 'bird', 'monkey', 'shrew', 'ant', 'animal', 'insect', 'moth']",animal,0.00025175075279548764,A pygmy_mouse is a type of <mask>,pygmy_mouse
1470,"['crab', 'crabs', 'lobster', 'beetle', 'shrimp', 'Crab', 'spider', 'shell', 'insect', 'fish', 'clam', 'snail', 'worm', 'turtle', 'shark', 'animal', 'squid', 'bug', 'cricket', 'mole']",animal,0.0015580201288685203,A soft_shell_crab is a type of <mask>,soft_shell_crab
1474,"['snake', 'animal', 'fish', 'lizard', 'mammal', 'dinosaur', 'bird', 'insect', 'shark', 'elephant', 'rodent', 'spider', 'turtle', 'whale', 'hydra', 'frog', 'organism', 'mosquito', 'dog', 'dragon']",animal,0.0981927141547203,A hydra is a type of <mask>,hydra
1475,"['fungus', 'insect', 'parasite', 'spider', 'beetle', 'mosquito', 'bug', 'fly', 'ant', 'mushroom', 'bacteria', 'pest', 'worm', 'rodent', 'snail', 'yeast', 'moth', 'lizard', 'organism', 'animal']",animal,0.005425544455647469,A whale_louse is a type of <mask>,whale_louse
1477,"['snake', 'python', 'lizard', 'worm', 'snakes', 'spider', 'serpent', 'insect', 'fish', 'frog', 'rat', 'parasite', 'turtle', 'rodent', 'snail', 'plant', 'animal', 'bird', 'beetle', 'venom']",animal,0.0006558261811733246,A lined_snake is a type of <mask>,lined_snake
1482,"['duck', 'bird', 'goose', 'turtle', 'fish', 'chicken', 'dove', 'animal', 'frog', 'lizard', 'dinosaur', 'ducks', 'seal', 'pigeon', 'insect', 'owl', 'rodent', 'crane', 'rabbit', 'mammal']",animal,0.008027402684092522,A geoduck is a type of <mask>,geoduck
1485,"['tree', 'bird', 'fruit', 'flower', 'grape', 'fish', 'insect', 'onion', 'animal', 'lizard', 'plant', 'rice', 'snake', 'beetle', 'cat', 'mosquito', 'mushroom', 'vegetable', 'dog', 'potato']",animal,0.01092439517378807,A argali is a type of <mask>,argali
1489,"['squirrel', 'rodent', 'mammal', 'bird', 'cat', 'monkey', 'mouse', 'rabbit', 'rat', 'bat', 'dog', 'shrew', 'animal', 'deer', 'fox', 'Squirrel', 'bear', 'rodents', 'tree', 'snake']",animal,0.003225764026865363,A arctic_ground_squirrel is a type of <mask>,arctic_ground_squirrel
1490,"['camel', 'horse', 'sheep', 'mammal', 'animal', 'elephant', 'cat', 'goat', 'cow', 'monkey', 'cattle', 'dog', 'donkey', 'livestock', 'bird', 'll', 'bull', 'gorilla', 'snake', 'lion']",animal,0.05641324445605278,A domestic_llama is a type of <mask>,domestic_llama
1491,"['rat', 'rodent', 'rabbit', 'mole', 'snake', 'mouse', 'cat', 'mammal', 'python', 'dog', 'animal', 'lizard', 'squirrel', 'bat', 'spider', 'rats', 'bird', 'shrew', 'ant', 'monkey']",animal,0.005811676848679781,A ord_kangaroo_rat is a type of <mask>,ord_kangaroo_rat
1492,"['lizard', 'snake', 'turtle', 'mole', 'rodent', 'python', 'dinosaur', 'frog', 'rat', 'bird', 'mammal', 'snail', 'dog', 'spider', 'mouse', 'monkey', 'animal', 'tort', 'rabbit', 'chicken']",animal,0.005535740405321121,A european_tortoise is a type of <mask>,european_tortoise
1493,"['fish', 'trout', 'salmon', 'bird', 'lake', 'freshwater', 'carp', 'deer', 'rabbit', 'mammal', 'animal', 'water', 'Salmon', 'dog', 'fly', 'rainbow', 'bass', 'aquatic', 'goose', 'shark']",animal,0.000899597886018455,A lake_trout is a type of <mask>,lake_trout
