,question,label
5351,residents is usually located at apartment,Yes
5352,clippers is usually used for trim hedge,Yes
5353,lag b omer is part of iyar,Yes
5354,push button is part of push button radio,Yes
5355,plane is capable of arrive at airport,Yes
5356,cancel entails schedule,Yes
5357,being curious about causes desire of go on internet,Yes
5358,ripcord is part of balloon,Yes
5359,individual is capable of object to another's behavior,Yes
5360,conquering nation is usually used for power,Yes
5361,valle d aosta is part of italy,Yes
5362,god is usually used for justify war,Yes
5363,flower is part of angiosperm,Yes
5364,machine is usually used for drive nails,Yes
5365,conquering nation has a subevent of invade,Yes
5366,jumping out of window is usually used for commiting suicide,Yes
5367,freeway is usually located at america,Yes
5368,change has a prerequisite of difference,Yes
5369,door knob is usually located at front door,Yes
5370,wrap is the opposite of unwrap,Yes
5371,grooming is usually used for looking good,Yes
5372,san sebastian is part of spain,Yes
5373,salt shaker is usually located at fast food restaurant,Yes
5374,hot faucet is usually located at bathroom,Yes
5375,saint john is part of new brunswick,Yes
5376,battlefront is part of battlefield,Yes
5377,singing is usually located at opera,Yes
5378,everest is part of himalayas,Yes
5379,dandruff shampoo is usually located at shower,Yes
5380,cover glass is part of slide,Yes
5381,movie theater is usually located at town,Yes
5382,keyboard instrument is usually located at band,Yes
5383,going out at night has a first subevent of get ready,Yes
5384,make phone call has a first subevent of dial number,Yes
5385,gzip is the opposite of gunzip,Yes
5386,having bath usually causes use water,Yes
5387,drive in usually causes score,Yes
5388,sherman is part of colorado,Yes
5389,great performance is capable of delight audience,Yes
5390,dishwasher is usually used for washing dishes,Yes
5391,pledge usually recieves an action of broken,Yes
5392,hangers is usually located at closet,Yes
5393,hard drives is capable of store data,Yes
5394,copenhagen is part of denmark,Yes
5395,musical instrument is usually used for play,Yes
5396,pretend has a prerequisite of have good imagination,Yes
5397,amman is part of jordan,Yes
5398,chat with friends has a subevent of feel open,Yes
5399,frame is part of comic strip,Yes
5400,studying usually causes knowledge,Yes
5401,jiao is part of yuan,Yes
5402,oder is part of germany,Yes
5403,meeting people usually causes anxiety,Yes
5404,leaves has a property of green in colour,Yes
5405,program has a prerequisite of use computer,Yes
5406,bed is usually used for having sex in,Yes
5407,rhone alpes is part of france,Yes
5408,introduction is part of narration,Yes
5409,going for swim has a subevent of drown,Yes
5410,taking stand has a subevent of swear oath,Yes
5411,magdalena is part of colombia,Yes
5412,people is capable of group object,Yes
5413,strap is part of brassiere,Yes
5414,growing vegetables has a subevent of fertilizing,Yes
5415,fan is part of cooling system,Yes
5416,turn is the opposite of straight,Yes
5417,committing to memory has a subevent of repeat information to yourself,Yes
5418,machine is usually used for power boat,Yes
5419,carton of milk is usually located at refrigerator,Yes
5420,part is part of unit,Yes
5421,triangle is usually located at math class,Yes
5422,bread is usually used for buttering,Yes
5423,have conversation has a last subevent of stop talking,Yes
5424,family history is part of medical history,Yes
5425,pittsburgh is part of pennsylvania,Yes
5426,play football is motivated by a goal of like,Yes
5427,hearing testimony has a subevent of make judgement,Yes
5428,haphazard is the opposite of systematic,Yes
5429,speeding cars is usually located at freeway,Yes
5430,hardware shop is usually used for buying hardware,Yes
5431,west africa is part of africa,Yes
5432,bean bag chair is usually used for relaxation,Yes
5433,huskies is usually located at connecticut,Yes
5434,machine is usually used for beat eggs,Yes
5435,shirts has collars,Yes
5436,puberty causes desire of meet girls,Yes
5437,emptying bladder usually causes relief,Yes
5438,understandable is the opposite of incomprehensible,Yes
5439,bathe has a prerequisite of turn on water,Yes
5440,duct is part of vascular plant,Yes
5441,get job has a prerequisite of go on interview,Yes
5442,doorlock is part of car door,Yes
5443,staying in bed has a subevent of reading book,Yes
5444,water heater is usually located at basement,Yes
5445,lighting match usually causes set on fire,Yes
5446,go for haircut has a subevent of good haircut,Yes
5447,maharashtra is part of india,Yes
5448,definable is the opposite of indefinable,Yes
5449,play frisbee has a subevent of catch,Yes
5450,but is distinct from and,Yes
5451,malaysia is part of malay peninsula,Yes
5452,mini bar is usually located at home,Yes
5453,contemplating has a prerequisite of attention,Yes
5454,bottom line is part of audited account,Yes
5455,teacher desires students to learn,Yes
5456,transit ticket is usually located at bus stop,Yes
5457,paint house has a first subevent of choose color,Yes
5458,depression has a property of depressing,Yes
5459,gallon is part of barrel,Yes
5460,knit has a prerequisite of find knitting needle,Yes
5461,exercise has a prerequisite of go for walk,Yes
5462,tissue holder is usually located at bathroom,Yes
5463,mathematicians is capable of add numbers,Yes
5464,religious tract is usually located at church,Yes
5465,obstructing justice usually causes committing crime,Yes
5466,lake nasser is part of egypt,Yes
5467,kitchen is part of dwelling,Yes
5468,play sports has a subevent of getting hurt,Yes
5469,space is usually located at sentence,Yes
5470,watermelon has black seeds,Yes
5471,have bath has a prerequisite of fill bathtub with water,Yes
5472,bristle is part of brush,Yes
5473,dollar bill is usually used for paying for things,Yes
5474,buying shirt has a prerequisite of money,Yes
5475,cerebrum is part of telencephalon,Yes
5476,kissing has a subevent of catch cold,Yes
5477,seeing exhibits usually causes understanding,Yes
5478,tuskegee is part of alabama,Yes
5479,broadcasting studio is part of television station,Yes
5480,obverse is part of coin,Yes
5481,living life usually causes dying,Yes
5482,lens is usually located at camera,Yes
5483,serving customers has a prerequisite of attention to detail,Yes
5484,watch case is part of watch,Yes
5485,hit bottle is motivated by a goal of break,Yes
5486,judge is capable of right wrong,Yes
5487,go jogging has a prerequisite of wear jogging shoes,Yes
5488,matterhorn is part of italy,Yes
5489,panhandle is part of pan,Yes
5490,people is capable of value each other,Yes
5491,rhine is part of france,Yes
5492,murray is part of australia,Yes
5493,family room is usually used for look at slides,Yes
5494,person is capable of return favor,Yes
5495,reach impasse has a subevent of look for way around,Yes
5496,attend class has a subevent of gain knowledge,Yes
5497,aircraft is usually located at sky,Yes
5498,chat with friends has a subevent of exercise politeness,Yes
5499,pride causes desire of compete against,Yes
5500,riding bike usually causes fall,Yes
5501,telpher is part of telpherage,Yes
5502,sing has a prerequisite of open mouth and do,Yes
5503,miami is part of florida,Yes
5504,lofoten is part of norway,Yes
5505,denim is usually used for make jeans,Yes
5506,flight line is part of airfield,Yes
5507,root is part of transport system of plant,Yes
5508,course is part of meal,Yes
5509,release energy has a prerequisite of shout loudly,Yes
5510,foods usually recieves an action of eaten,Yes
5511,curia is part of roman catholic,Yes
5512,turnip is part of turnip plant,Yes
5513,having fun has a subevent of riding through haunted house,Yes
5514,doing exercises usually causes breathlessness,Yes
5515,one nightly ritual has a property of turning off tv,Yes
5516,loft is part of house,Yes
5517,wine is capable of age with time,Yes
5518,peanut butter has a property of sticky,Yes
5519,having physical exam is usually used for maintaining good health,Yes
5520,picketers is usually located at demonstration,Yes
5521,trees is usually located at countryside,Yes
5522,grape is usually located at produce section,Yes
5523,battery is usually used for run,Yes
5524,flab causes desire of get in shape,Yes
5525,superego is part of unconscious mind,Yes
5526,having examination is usually used for testing,Yes
5527,blood pressure machine is usually located at doctor,Yes
5528,person desires perfect,Yes
5529,skating has a subevent of having fun,Yes
5530,giving clue has a prerequisite of having clue,Yes
5531,pizza has a property of baked in oven,Yes
5532,open gift has a prerequisite of recieve gift,Yes
5533,rutabaga is usually located at farmer's market,Yes
5534,painting house is usually used for making look better,Yes
5535,attending school usually causes education,Yes
5536,fitting room is usually used for try clothes,Yes
5537,samoa is part of polynesia,Yes
5538,everglades national park is part of florida,Yes
5539,pain causes desire of have physical examination,Yes
5540,wet is usually located at water,Yes
5541,flour is usually located at pantry,Yes
5542,having physical examination has a prerequisite of time,Yes
5543,write has a prerequisite of sharpen pencil,Yes
5544,irrational number is the opposite of rational number,Yes
5545,finding lost item has a prerequisite of attention,Yes
5546,brace is part of brace and bit,Yes
5547,midland is part of texas,Yes
5548,situation is capable of go south,Yes
5549,water is usually located at surface of earth,Yes
5550,wait turn has a first subevent of twiddle thumbs,Yes
5551,meet interesting people has a prerequisite of interesting yourself,Yes
5552,colorado is part of utah,Yes
5553,correction fluid is usually used for correcting errors,Yes
5554,commit genocide has a subevent of kill people,Yes
5555,buying has a subevent of suspicious,Yes
5556,bougainville is part of papua new guinea,Yes
5557,carpeting is usually used for comfort,Yes
5558,playing baseball has a subevent of sweat,Yes
5559,main clause is part of complex sentence,Yes
5560,refuse is usually used for landfills,Yes
5561,numbers usually recieves an action of divided,Yes
5562,epicardia is part of esophagus,Yes
5563,thinkable is the opposite of unthinkable,Yes
5564,chess player is capable of position pieces,Yes
5565,send e mail has a subevent of type,Yes
5566,poop is usually located at lawn,Yes
5567,fan is usually used for cool people down,Yes
5568,buying house has a prerequisite of money,Yes
5569,hatband is part of hat,Yes
5570,orinoco is part of venezuela,Yes
5571,less is the opposite of more,Yes
5572,apartment is usually located at apartment building,Yes
5573,biking has a property of good for health,Yes
5574,bucket is usually located at janitors closet,Yes
5575,much is the opposite of little,Yes
5576,rooms is usually located at apartment,Yes
5577,machine is usually used for crosscut wood,Yes
5578,lucid dream has a prerequisite of go to sleep,Yes
5579,person desires prompt responses from computers,Yes
5580,hay is usually located at loft,Yes
5581,homosexuals has sex with each other,Yes
