,question,label
10435,does kayaker involve cleaning,No
10436,is carriage used for transport,Yes
10437,chat with friends has a subevent of bargain,No
10438,child is capable of fill bucket with sand,Yes
10439,is plastic a food,No
10440,kashmir is part of lower jaw,No
10441,baseball ticket is usually located at baseball stadium,Yes
10442,is child an idea,No
10443,is tow a vehicle,Yes
10444,can you buy pottery at home depot,Yes
10445,is steam heavy,No
10446,free nerve ending is part of crystal microphone,No
10447,is sea wet,Yes
10448,is bed inside,Yes
10449,surprise has a prerequisite of not tell plans to,Yes
10450,is complete related to cooking,No
10451,is hyacinth used as a spice,No
10452,is slacks light,Yes
10453,wait turn has a prerequisite of go to museum,No
10454,would you find assets in a bedroom,No
10455,montevideo is part of uruguay,Yes
10456,is farting a bodily function,Yes
10457,is tidewater in a building,No
10458,watering plant usually causes grow,Yes
10459,is lobby common,Yes
10460,arm is usually used for wave,Yes
10461,impanel jury has a subevent of victory,No
10462,does bullet come from a weapon,Yes
10463,is washer used in a basement,Yes
10464,is motorcycle alive,No
10465,barbuda is part of century,No
10466,outback is part of australian desert,Yes
10467,only living things is capable of feel,Yes
10468,shiloh is part of american civil war,Yes
10469,does officer relate to family ,No
10470,spinal fluid is part of ventricle,Yes
10471,key chain is usually used for winning war,No
10472,procreating usually causes overpopulation,Yes
10473,is mapmaker alive,No
10474,does book deal with teaching,Yes
10475,play baseball has a subevent of understand more,No
10476,is gaze female,No
10477,ball is capable of sing songs,No
10478,is ocean place,Yes
10479,floorboards is usually located at closet,Yes
10480,is ravioli something you can touch,Yes
10481,is medicine found in a bathroom,Yes
10482,people desires intellectual stimulation,No
10483,merrimack is part of new hampshire,Yes
10484,is trombone food,No
10485,can tissue be stolen,Yes
10486,soccer usually recieves an action of put into cars,No
10487,is slice found in a bathroom,No
10488,person does not desire broken watch,Yes
10489,chemists is usually located at chemistry lab,Yes
10490,toyota is part of pin,No
10491,bristol is part of graph,No
10492,is percolator made from metal,Yes
10493,going to work has a subevent of hold microphone,No
10494,build cathedral has a subevent of making reservation at hotel,No
10495,is ironing a type of board,Yes
10496,pins is usually located at phone book,No
10497,is farmland made of earth,Yes
10498,does glimpse contain water,No
10499,is kwanza a force of nature,No
10500,danube is part of ukraine,Yes
10501,is quintet dangerous,No
10502,is road used outdoors,Yes
10503,does tutu contain things,No
10504,pamir mountains is part of violin,No
10505,gallbladder is part of thorax,Yes
10506,hook is usually located at newspaper,No
10507,tennis usually recieves an action of made out of brick,No
10508,is axle for inside a house,No
10509,farts has a property of insane,No
10510,crumbs is usually located at floor,Yes
10511,milligram is part of grain,Yes
10512,hanging gardens of babylon is part of amphitheater,No
10513,prostitute is usually located at street corner,Yes
10514,liberty island is part of new york bay,Yes
10515,stereo is usually located at car,Yes
10516,matter is usually located at universe,Yes
10517,is paycheck something youd find at the office,Yes
10518,is clock used for decoration,Yes
10519,is negligee kept outside,No
10520,is street something larger than a house,Yes
10521,does operator involve operating a machine ,Yes
10522,buying has a subevent of go in stores,Yes
10523,reflection is usually located at surface of earth,No
10524,is contraception an idea,No
10525,is marmot a person or group of people,No
10526,unfinished is the opposite of finished,Yes
10527,tell story has a subevent of verbalize,Yes
10528,barrier is usually located at roadblock,Yes
10529,go to school has a prerequisite of speak up,No
10530,go to pub has a prerequisite of bring money,Yes
10531,centimo is part of mexico,No
10532,is aluminum a mineral of sorts,Yes
10533,is mechanic living,Yes
10534,is bowler done at home,No
10535,chatting with friends has a subevent of shiver,No
10536,meet friend has a first subevent of greet,Yes
10537,is diploma an object,Yes
10538,acoustic guitar is usually used for folk music,Yes
10539,is brick feared ,No
10540,orange peel is part of orange,Yes
10541,does rooster live on land,Yes
10542,humans has tails,No
10543,constitutional is the opposite of unconstitutional,Yes
10544,is food alive,No
10545,mammoth cave national park is part of florida,No
10546,change society is motivated by a goal of tell,No
10547,buying food is usually used for do mathematics,No
10548,is vase a decoration,Yes
10549,rinse is part of wash,Yes
10550,naval gun is part of warship,Yes
10551,remembering usually causes realizing had forgotten,Yes
10552,drive to work is motivated by a goal of at work on time,Yes
10553,people is capable of voice opinion,Yes
10554,having fun has a subevent of climbing tree,Yes
10555,is mummy plastic,No
10556,compact is usually used for drive,Yes
10557,send e mail has a prerequisite of have computer,Yes
10558,does android shapeshift,No
10559,cab is part of missouri,No
10560,merciful is the opposite of empty,No
10561,literature is usually used for learning,Yes
10562,recording somethign has a prerequisite of prepare food,No
10563,bed is usually used for reading in,Yes
10564,go to zoo is motivated by a goal of air,No
10565,is lender a profession,Yes
10566,baby is capable of wet diapers,Yes
10567,have shower has a subevent of luxuriate in,Yes
10568,doing housework is usually used for cold,No
10569,does bowels change color ,No
10570,kalahari is part of botswana,Yes
10571,still water is the opposite of former,No
10572,is teething an object,No
10573,having bath usually causes get wet,Yes
10574,getting good grade usually causes happiness,Yes
10575,chess pawn is usually used for playing sports,No
10576,is center easily accesible to people,Yes
10577,is candy electronic,No
10578,forties is part of panama,No
10579,gather energy for tomorrow has a prerequisite of sleep,Yes
10580,is platoon a person,Yes
10581,person desires live in good neighborhood,Yes
10582,peak hour is the opposite of off peak,Yes
10583,is silverware alive,No
10584,is knickknack used in tandem with something else,No
10585,can operatingtable be found in the home,No
10586,postpone entails compress,No
10587,taking shower has a subevent of bottle breaks,No
10588,is borough a toy ,No
10589,sinai is part of arabian desert,Yes
10590,pub is usually located at opera,No
10591,is coliseum useful,Yes
10592,play piano has a prerequisite of take lesson,Yes
10593,is heirloom common,Yes
10594,is garlic an action,No
10595,soldier is capable of fire gun,Yes
10596,having heart attack has a subevent of hire detective,No
10597,is housemaster dead,No
10598,is buttock edible,No
10599,cutlery drawer is usually located at lake,No
10600,pissis is part of midwest,No
10601,is clove a vine,No
10602,water is capable of stay in place,No
10603,exercise usually causes sweat,Yes
10604,lake geneva is part of switzerland,Yes
10605,is sycamore smaller than a house,Yes
10606,is coin manmade,Yes
10607,jack is capable of deal drugs,Yes
10608,people is capable of bank money,Yes
10609,is pheromone something everyone can do,Yes
10610,finding truth usually causes learning,No
10611,is stoplight a feeling,No
10612,is manuscript used to get directions,No
10613,curiosity causes desire of examine thing,Yes
10614,dish is usually used for eating,Yes
10615,kitchen table is usually used for eating,Yes
10616,is lifer used outdoor,No
10617,jeans is usually used for play,No
10618,does hat involve space in any way,No
10619,is drone required for yardwork,No
10620,is boss something i could learn to do,Yes
10621,is horde a kind of profession,No
10622,entertaining has a subevent of take to disneyland,Yes
10623,sleep at night has a subevent of exchange information,No
10624,ciliary artery is part of atlantic,No
10625,throw party has a prerequisite of plan,Yes
10626,does cubby come in different sizes,Yes
10627,alleghenies is part of west virginia,Yes
10628,is dead a physical tangible object,No
10629,is mold living,Yes
10630,sitting down has a prerequisite of sit on,Yes
10631,can handbag last forever,No
10632,swimming is usually used for warmth,No
10633,is honey found in a home,Yes
10634,is hospitalization a physical object,No
10635,acardia is part of monster,Yes
10636,moon rock is usually located at moon,Yes
10637,victoria is part of zimbabwe,Yes
10638,is assets used in construction,No
10639,does exercise involve sweating,Yes
10640,is skier related to medicine,No
10641,eating lunch has a subevent of listing program steps,No
10642,decade is part of century,Yes
10643,can car be used for transportation,Yes
10644,is pebble exspensive,No
10645,spectacles is usually used for buying bread,No
10646,does toilet check tempature,No
10647,is sweat liquid,Yes
10648,master entails compete,No
10649,compute sum has a prerequisite of get calculator,Yes
10650,is antihistamine a soap,No
10651,antigua and barbuda is part of week,No
10652,obstructing justice has a subevent of committing perjury,Yes
10653,slippers is usually used for writing notes,No
10654,head is part of hammer,Yes
10655,flutter kick is part of north sea,No
10656,can a bed be found in a bedroom,Yes
10657,cheerful is the opposite of depressed,Yes
10658,leader is usually located at country,Yes
10659,is snot a vegtable,No
10660,little girl is capable of seat guest,No
10661,can boob be found in space,No
10662,first class airplane seat is usually used for supporting local barber,No
10663,egg white is part of egg,Yes
10664,is detergent related to laundry,Yes
10665,is crackers a type of candy,No
10666,would you use sonar aroundon a boat,Yes
10667,scoop is part of virginia,No
10668,jowl is part of switzerland,No
10669,go to sleep has a prerequisite of go to bed,Yes
10670,british west africa is part of west africa,Yes
10671,does game take more than 1 person to play,Yes
10672,can dice be used for games,Yes
10673,is jokester a person,Yes
10674,huainaputina is part of peru,Yes
10675,is tablet a long object,Yes
10676,driving has a subevent of smoking,Yes
10677,ficus is usually located at garden nursery,Yes
