,top_20_predictions,prediction,prediction_probability,sentence,name
712,"['mollusk', 'oyster', 'gastropod', 'snail', 'fish', '##ssel', 'shell', 'freshwater', 'sponge', 'aquarium', 'turtle', 'shrimp', 'shells', 'animal', 'seafood', 'pearl', 'organism', '##fish', 'jelly', 'cod']",animal,0.00041779319872148335,A pearly_shelled_mussel is a type of [MASK].,pearly_shelled_mussel
713,"['fish', 'shrimp', 'snail', 'parasite', 'oyster', 'crab', 'mollusk', 'sponge', 'squid', 'worm', 'lobster', 'gastropod', 'crabs', 'octopus', 'animal', 'coral', 'worms', 'seafood', 'organism', 'spider']",animal,0.010780378244817257,A blood_clam is a type of [MASK].,blood_clam
716,"['mammal', 'animal', 'mammals', 'mammalian', 'primate', 'bird', 'dinosaur', 'organism', 'insect', 'otter', 'bat', 'rat', 'canine', 'lizard', 'frog', 'creature', 'fish', 'predator', 'gastropod', 'kangaroo']",animal,0.03430239483714104,A young_mammal is a type of [MASK].,young_mammal
717,"['fish', 'insect', 'catfish', 'worm', 'bird', 'spider', 'shrimp', 'squid', 'mosquito', 'ant', 'bug', 'fly', 'wasp', 'snail', 'animal', 'fishes', 'beetle', 'frog', 'turtle', 'gastropod']",animal,0.008691712282598019,A accipitriformes is a type of [MASK].,accipitriformes
720,"['fish', 'bird', 'locomotive', 'horse', 'boat', 'tree', 'bicycle', 'animal', 'dog', 'guitar', 'knife', 'sausage', 'cheese', 'shotgun', 'car', 'pigeon', 'pig', 'turtle', 'mammal', 'canoe']",animal,0.007683244999498129,A africander is a type of [MASK].,africander
721,"['mushroom', 'plant', 'cheese', 'fruit', 'fish', 'grape', 'poison', 'animal', 'cactus', 'sponge', 'drug', 'sausage', 'pasta', 'bird', 'jelly', 'vegetable', 'wine', 'explosive', 'parrot', 'tree']",animal,0.012509928084909916,A guenon is a type of [MASK].,guenon
726,"['gastropod', 'slug', 'mollusk', 'snail', 'animal', 'fish', 'organism', 'mammal', 'shell', 'creature', 'sponge', 'worm', 'organisms', 'insect', 'invertebrates', 'squid', 'marine', 'monster', 'octopus', 'oyster']",animal,0.021478969603776932,A sea_slug is a type of [MASK].,sea_slug
728,"['newt', 'lizard', 'mammal', 'toad', 'frog', 'animal', 'snake', 'chihuahua', 'dog', 'fish', 'crocodile', 'alligator', 'reptiles', 'canine', 'mouse', 'lizards', 'creature', 'cat', 'cobra', 'python']",animal,0.0006173758301883936,A rough_skinned_newt is a type of [MASK].,rough_skinned_newt
732,"['demon', 'human', 'female', 'creature', 'deity', 'alien', 'woman', 'being', 'goddess', 'insect', 'vampire', 'angel', 'warrior', 'humanoid', 'monster', 'immortal', 'god', 'entity', 'species', 'animal']",animal,0.007291837129741907,A chimaera is a type of [MASK].,chimaera
734,"['bat', 'bats', 'mammal', 'primate', 'owl', 'insect', 'bird', 'vampire', 'mouse', '##bat', 'ape', 'cricket', 'cat', 'rat', 'animal', 'monkey', 'mammals', 'rodents', 'rabbit', 'tick']",animal,4.583576810546219e-06,A long_eared_bat is a type of [MASK].,long_eared_bat
735,"['lizard', 'lizards', 'dinosaur', 'kangaroo', 'animal', 'mammal', 'reptiles', 'snake', 'primate', 'bird', 'fish', 'insect', 'cat', 'toad', 'monkey', 'newt', '##osaurus', 'turtle', 'organism', 'worm']",animal,0.002133703790605068,A flying_gecko is a type of [MASK].,flying_gecko
737,"['insect', 'bird', 'animal', 'mammal', 'dinosaur', 'lizard', 'insects', 'fly', 'ant', 'fish', 'organism', 'bug', 'butterfly', 'mollusk', 'creature', 'worm', 'spider', 'beetle', 'moth', 'birds']",animal,0.05108976736664772,A ornithopod is a type of [MASK].,ornithopod
738,"['frog', 'frogs', 'toad', 'snake', 'mammal', 'newt', 'bug', 'animal', 'insect', 'lizard', 'snail', 'fish', 'bird', 'pigeon', 'rat', 'slug', 'turtle', 'worm', 'python', 'gastropod']",animal,0.00011233790428377688,A tongueless_frog is a type of [MASK].,tongueless_frog
740,"['whale', 'dolphin', 'mammal', 'shark', 'animal', 'whales', 'fish', 'turtle', 'bird', 'whaling', 'seal', 'creature', 'dog', 'otter', 'predator', 'penguin', 'monster', 'wolf', 'octopus', 'squid']",animal,0.007175625767558813,A grey_whale is a type of [MASK].,grey_whale
742,"['bear', 'cub', 'animal', 'mammal', 'monkey', 'panda', 'primate', 'tiger', 'cat', 'dog', 'toy', 'wolf', 'puppy', 'lion', 'cubs', 'bears', 'baby', 'kitten', 'seal', 'infant']",animal,0.029599467292428017,A bear_cub is a type of [MASK].,bear_cub
743,"['snake', 'snakes', 'python', 'lizard', 'scorpion', 'cobra', 'viper', 'reptiles', 'serpent', 'animal', 'mammal', 'venom', 'rat', 'spider', 'lizards', 'naga', 'frog', 'worm', 'eel', 'toad']",animal,0.00013475888408720493,A indian_rat_snake is a type of [MASK].,indian_rat_snake
744,"['insect', 'fish', 'animal', 'worm', 'mammal', 'snail', 'bacteria', 'organism', 'mollusk', 'beetle', 'food', 'gastropod', 'sucker', 'sponge', 'plant', 'mosquito', 'fruit', 'parasite', 'bacterium', 'vegetable']",animal,0.13135938346385956,A sucker is a type of [MASK].,sucker
746,"['viper', 'snake', 'snakes', 'scorpion', 'python', 'cobra', 'reptiles', 'lizard', 'serpent', 'animal', 'jaguar', 'venom', 'shark', 'fish', 'predator', 'mammal', 'eel', 'lizards', 'hydra', 'crocodile']",animal,0.00012634201266337186,A pit_viper is a type of [MASK].,pit_viper
748,"['mammal', 'animal', 'dinosaur', 'fossil', 'bird', 'mollusk', 'reptiles', 'turtle', 'organism', 'lizard', 'creature', 'whale', 'geologist', 'mammals', 'fossils', 'fish', 'dinosaurs', 'mineral', 'shark', 'primate']",animal,0.24153265357017517,A prototherian is a type of [MASK].,prototherian
754,"['rat', 'mammal', 'animal', 'rats', 'rodents', 'cat', 'flea', 'pig', 'frog', 'mouse', 'snake', 'rabbit', 'bat', 'mole', 'lizard', 'bird', 'insect', 'mosquito', 'primate', 'tick']",animal,0.0062516555190086365,A black_rat is a type of [MASK].,black_rat
755,"['fox', 'mammal', 'dog', 'wolf', 'animal', 'rabbit', 'otter', 'bear', 'weasel', 'cat', 'canine', 'bat', 'deer', 'foxes', 'badger', 'mouse', 'werewolf', 'bird', 'primate', 'rat']",animal,0.034583862870931625,A arctic_fox is a type of [MASK].,arctic_fox
756,"['pig', 'dog', 'animal', 'sausage', 'mammal', 'hog', 'pigs', 'fish', 'rat', 'goat', 'pork', 'pie', 'worm', 'rooster', 'bird', 'chicken', 'monkey', 'pigeon', 'human', 'puppet']",animal,0.012684929184615612,A sucking_pig is a type of [MASK].,sucking_pig
757,"['boat', 'fish', 'animal', 'vessel', 'ship', 'bird', 'aircraft', 'car', 'vehicle', 'submarine', 'horse', 'locomotive', 'mammal', 'canoe', 'insect', 'warship', 'turtle', 'bicycle', 'dog', 'pigeon']",animal,0.03685438260436058,A eel is a type of [MASK].,eel
758,"['scale', 'insect', 'scales', 'fish', 'lizard', 'butterfly', 'spider', 'cricket', 'beetle', 'ant', 'food', 'worm', 'feather', 'skate', 'skin', 'animal', 'moth', 'sponge', 'bug', 'roach']",animal,0.0014881178503856063,A brown_soft_scale is a type of [MASK].,brown_soft_scale
764,"['fish', 'boat', 'bird', 'ship', 'vessel', 'turtle', 'pig', 'dog', 'canoe', 'knife', 'duck', 'horse', 'animal', 'pigeon', 'chicken', 'eel', 'tree', 'catfish', 'cat', 'sail']",animal,0.007882103323936462,A gander is a type of [MASK].,gander
769,"['newt', 'lizard', 'mammal', 'frog', 'toad', 'snake', 'animal', 'mouse', 'fish', 'otter', 'dog', 'crocodile', 'worm', 'goat', 'reptiles', 'turtle', 'cat', 'alligator', 'canine', 'deer']",animal,0.0013528477866202593,A common_newt is a type of [MASK].,common_newt
771,"['animal', 'cattle', 'dog', 'mammal', 'cow', 'livestock', 'horse', 'goat', 'donkey', 'beef', 'pig', 'cat', 'ass', 'animals', 'breed', 'meat', 'hog', 'elk', 'sheep', 'buffalo']",animal,0.7833898067474365,A domestic_ass is a type of [MASK].,domestic_ass
772,"['animal', 'dog', 'bird', 'cat', 'horse', 'mammal', 'pigeon', 'sheep', 'human', 'livestock', 'goat', 'fish', 'insect', 'person', 'pig', 'wolf', 'creature', 'deer', 'cattle', 'criminal']",animal,0.343895822763443,A stray is a type of [MASK].,stray
774,"['bird', 'tree', 'lizard', 'fish', 'deer', 'turtle', 'plant', 'dog', 'duck', 'toad', 'butterfly', 'insect', 'mammal', 'animal', 'owl', 'chicken', 'frog', 'willow', 'snake', 'snail']",animal,0.013481296598911285,A meadowlark is a type of [MASK].,meadowlark
776,"['cat', 'animal', 'mammal', 'leopard', 'tiger', 'predator', '##cat', 'panther', 'lynx', 'jaguar', 'bear', 'wolf', 'cats', 'dog', 'lion', 'mammalian', 'bat', 'wildcats', 'wolverine', 'beast']",animal,0.15131349861621857,A european_wildcat is a type of [MASK].,european_wildcat
777,"['mouse', 'mice', 'mammal', 'rabbit', 'toy', 'cat', 'rodents', 'animal', 'dog', 'squirrel', 'computer', 'pet', 'chihuahua', 'rat', 'primate', 'bat', 'canine', 'monkey', 'weasel', 'beaver']",animal,0.0006238831556402147,A plains_pocket_mouse is a type of [MASK].,plains_pocket_mouse
778,"['dog', 'pigeon', 'bird', 'fish', 'chicken', 'duck', 'catfish', 'sausage', 'shotgun', 'parrot', 'rabbit', 'pig', 'turtle', 'toy', 'drum', 'mouse', 'horse', 'cat', 'animal', 'deer']",animal,0.005846035201102495,A american_widgeon is a type of [MASK].,american_widgeon
782,"['asteroid', 'mineral', 'cell', 'star', 'animal', 'organism', 'insect', 'fungus', 'mushroom', 'mammal', 'worm', 'stone', 'crystal', 'comet', 'antibody', 'rock', 'molecule', 'sponge', 'bird', 'bacterium']",animal,0.015451371669769287,A chelonian is a type of [MASK].,chelonian
783,"['shotgun', 'locomotive', 'bicycle', 'horse', 'bird', 'aircraft', 'motorcycle', 'car', 'dog', 'turtle', 'animal', 'robot', 'boat', 'pigeon', 'insect', 'vehicle', 'machine', 'whip', 'automobile', 'firearm']",animal,0.014011113904416561,A thrasher is a type of [MASK].,thrasher
786,"['animal', 'organism', 'mollusk', 'insect', 'fish', 'mammal', 'creature', 'organisms', 'animals', 'invertebrates', 'worm', 'gastropod', 'sponge', 'life', 'primate', 'marine', 'dinosaur', 'predator', 'insects', 'parasite']",animal,0.7603612542152405,A crustacean is a type of [MASK].,crustacean
789,"['dog', 'puppy', 'greyhound', 'canine', 'shepherd', 'dogs', 'hound', 'animal', 'labrador', 'horse', 'mammal', '##dog', 'pony', 'cat', 'sheep', 'breed', 'chihuahua', 'boxer', 'pig', 'donkey']",animal,0.0017343403305858374,A springer_spaniel is a type of [MASK].,springer_spaniel
796,"['dog', 'mammal', 'rabbit', 'shepherd', 'canine', 'horse', 'animal', 'sheep', 'bulldog', 'pony', 'chihuahua', 'hound', 'deer', 'breed', 'greyhound', 'coyote', 'cat', 'wolf', 'puppy', 'beaver']",animal,0.006554221734404564,A border_collie is a type of [MASK].,border_collie
797,"['salmon', 'fish', 'trout', 'seafood', 'catfish', 'herring', 'shark', 'cod', 'eel', '##fish', 'tuna', 'fishery', 'bird', 'freshwater', 'oyster', 'animal', 'whale', 'fishing', 'lobster', 'duck']",animal,0.0002897511294577271,A atlantic_salmon is a type of [MASK].,atlantic_salmon
798,"['dog', 'canine', 'hound', 'dogs', 'shepherd', '##dog', 'bulldog', 'chihuahua', 'puppy', 'breed', 'greyhound', 'wolf', 'animal', 'mammal', 'labrador', 'hunter', 'cat', 'husky', 'werewolf', 'hounds']",animal,0.00019258257816545665,A bernese_mountain_dog is a type of [MASK].,bernese_mountain_dog
799,"['dragon', 'snake', 'lizard', 'turtle', 'dragons', 'animal', 'bird', 'monster', 'mascot', 'typhoon', 'pokemon', 'fish', 'scorpion', 'spacecraft', 'frog', 'creature', 'demon', 'parrot', 'insect', 'humanoid']",animal,0.0034351765643805265,A komodo_dragon is a type of [MASK].,komodo_dragon
801,"['owl', 'bird', 'owls', 'bat', 'crow', 'mammal', 'parrot', 'animal', 'raven', 'hawk', 'cuckoo', 'eagle', 'dog', 'heron', '##bird', 'pigeon', 'falcon', 'vulture', 'birds', 'beaver']",animal,7.41316398489289e-05,A spotted_owl is a type of [MASK].,spotted_owl
803,"['worm', 'fish', 'insect', 'predator', 'organism', 'wasp', 'crab', 'ant', 'spawn', 'parasite', 'animal', 'egg', 'beetle', 'lobster', 'slug', 'spawning', 'shark', 'salmon', 'fly', 'snail']",animal,0.015293004922568798,A spawner is a type of [MASK].,spawner
804,"['leopard', 'cat', 'mammal', 'animal', 'dog', 'tiger', 'bear', 'jaguar', 'bird', 'lion', 'panther', 'rabbit', 'horse', 'deer', 'primate', 'wolf', 'elephant', 'lizard', 'snake', 'predator']",animal,0.03619220107793808,A snow_leopard is a type of [MASK].,snow_leopard
807,"['bird', 'dog', 'animal', 'horse', 'mammal', 'cat', 'pigeon', 'vulture', 'sheep', 'goat', 'falcon', 'wolf', 'owl', 'deer', 'canine', 'human', 'turkey', 'rooster', 'raven', 'eagle']",animal,0.12053617835044861,A ibex is a type of [MASK].,ibex
814,"['animal', 'mammal', 'bird', 'dog', 'cat', 'fox', 'rabbit', 'deer', 'wolf', 'pig', 'horse', 'pigeon', 'human', 'primate', 'canine', 'creature', 'bear', 'bat', 'rat', 'monkey']",animal,0.2932673394680023,A fox is a type of [MASK].,fox
816,"['cobra', 'snake', 'snakes', 'viper', 'python', 'scorpion', 'serpent', 'alligator', 'reptiles', 'jaguar', 'lizard', 'naga', 'crocodile', 'animal', 'mammal', 'predator', 'venom', 'panther', 'turtle', 'leopard']",animal,0.0001440539344912395,A black_necked_cobra is a type of [MASK].,black_necked_cobra
822,"['mammal', 'animal', '##odon', 'horse', 'elephant', 'dinosaur', 'lizard', 'bird', 'primate', 'ape', 'rhino', 'bear', 'mammals', 'dog', 'human', 'beast', 'pig', 'deer', 'dragon', 'creature']",animal,0.20761436223983765,A mastodon is a type of [MASK].,mastodon
825,"['vulture', 'bird', 'condor', 'lizard', 'finch', 'primate', 'parrot', 'poultry', 'monkey', 'penguin', 'goose', 'hawk', 'ant', 'gorilla', 'spider', 'butterfly', 'animal', 'chicken', 'tick', 'partridge']",animal,1.0785401173052378e-05,A new_world_vulture is a type of [MASK].,new_world_vulture
828,"['cell', 'organism', 'parasite', 'bacterium', 'bacteria', 'tissue', 'antibody', 'worm', 'protein', 'sponge', 'organ', 'fungus', 'molecule', 'enzyme', 'insect', 'jelly', 'virus', 'animal', 'yeast', 'egg']",animal,0.005409483332186937,A symbion_pandora is a type of [MASK].,symbion_pandora
829,"['animal', 'organism', 'mollusk', 'mammal', 'worm', 'insect', 'gastropod', 'snail', 'dinosaur', 'turtle', 'slug', 'sponge', 'lizard', 'fossil', 'fish', 'creature', 'shell', 'invertebrates', 'coral', 'organisms']",animal,0.34844863414764404,A brachiopod is a type of [MASK].,brachiopod
833,"['gorilla', 'primate', 'ape', 'animal', 'mammal', 'monkey', 'elephant', 'kangaroo', 'predator', 'lizard', 'apes', 'human', 'bird', 'mammals', 'dinosaur', 'leopard', 'zoo', 'man', 'penguin', 'creature']",animal,0.00788269005715847,A mountain_gorilla is a type of [MASK].,mountain_gorilla
836,"['animal', 'mammal', 'bird', 'dog', 'coyote', 'creature', 'wolf', 'cat', 'human', 'horse', 'bear', 'werewolf', 'lizard', 'insect', 'fish', 'snake', 'pig', 'canine', 'beast', 'weasel']",animal,0.3953920602798462,A coyote is a type of [MASK].,coyote
838,"['tumor', 'insect', 'organ', 'lung', 'worm', 'bone', 'mouth', 'fungus', 'organism', 'tube', 'tissue', 'bite', 'apparatus', 'stomach', 'body', 'skull', 'structure', 'cell', 'animal', 'cavity']",animal,0.00901277456432581,A blastula is a type of [MASK].,blastula
840,"['dog', 'wolf', 'canine', 'animal', 'greyhound', 'hound', 'mammal', 'werewolf', 'dogs', 'shepherd', 'horse', 'beast', '##dog', 'wolves', 'hounds', 'bulldog', 'livestock', 'breed', 'cat', 'lion']",animal,0.016407113522291183,A wolfhound is a type of [MASK].,wolfhound
841,"['bird', 'crow', 'animal', 'pigeon', 'parrot', 'owl', 'insect', 'rooster', 'mammal', 'creature', 'cat', 'raven', 'chicken', 'duck', 'vulture', 'dog', 'monkey', 'human', 'fish', 'bat']",animal,0.0321459136903286,A crow is a type of [MASK].,crow
842,"['mouse', 'mice', 'rodents', 'mammal', 'rat', 'rabbit', 'bat', 'cat', 'animal', 'primate', 'squirrel', 'insect', 'frog', 'weasel', 'dog', 'tick', 'bug', 'lizard', 'bird', 'monkey']",animal,0.00022219827224034816,A grasshopper_mouse is a type of [MASK].,grasshopper_mouse
849,"['lizard', 'dinosaur', 'mammal', 'bird', 'turtle', 'animal', 'shark', 'vulture', 'crocodile', 'predator', 'primate', 'snake', 'dragon', 'monkey', '##aurus', 'tiger', 'whale', 'insect', 'elephant', 'rhino']",animal,0.03619633615016937,A barosaur is a type of [MASK].,barosaur
858,"['lobster', 'crab', 'fish', 'mollusk', 'snail', 'insect', 'seafood', 'spider', 'shrimp', 'gastropod', 'turtle', 'animal', 'octopus', 'coral', 'crabs', 'lizard', 'squid', 'creature', 'mammal', 'oyster']",animal,0.0006637719925493002,A true_lobster is a type of [MASK].,true_lobster
861,"['pigeon', 'bird', 'horse', 'parrot', 'cheese', 'fish', 'chicken', 'horn', 'pig', 'goat', 'dog', 'pastry', 'mushroom', 'rooster', 'clarinet', 'animal', 'pony', 'grape', 'hound', 'sausage']",animal,0.007623429410159588,A percheron is a type of [MASK].,percheron
867,"['vessel', 'animal', 'aircraft', 'locomotive', 'ship', 'car', 'vehicle', 'machine', 'fish', 'boat', 'tank', 'building', 'robot', 'engine', 'tree', 'instrument', 'bird', 'horse', 'bicycle', 'computer']",animal,0.016369406133890152,A fisher is a type of [MASK].,fisher
868,"['bird', 'parrot', 'animal', 'pigeon', 'rooster', 'dog', 'kangaroo', 'horse', 'chicken', 'monkey', 'turtle', 'fish', 'mammal', 'duck', 'lizard', 'mascot', 'pig', 'cat', 'insect', 'cricket']",animal,0.0848260298371315,A cockatoo is a type of [MASK].,cockatoo
870,"['fish', 'octopus', 'squid', 'oyster', 'shrimp', 'mollusk', '##fish', 'crab', 'shark', 'seafood', 'fishes', 'coral', 'lobster', 'aquarium', 'gastropod', 'shell', 'dolphin', 'animal', 'tuna', 'snail']",animal,0.00189094222150743,A conchfish is a type of [MASK].,conchfish
872,"['badger', 'mammal', 'animal', 'weasel', 'wolf', 'dog', 'snake', 'rabbit', 'deer', 'bird', 'fox', 'coyote', 'beaver', 'fish', 'otter', 'toad', 'snail', 'cat', 'rat', 'kangaroo']",animal,0.030960381031036377,A american_badger is a type of [MASK].,american_badger
873,"['mammal', 'primate', 'animal', 'organism', 'insect', 'worm', 'sponge', 'parasite', 'tumor', 'human', 'fungus', 'fish', 'mollusk', 'cell', 'dinosaur', 'cancer', 'bird', 'lizard', 'skeleton', 'bone']",animal,0.13888569176197052,A holocephalan is a type of [MASK].,holocephalan
876,"['dinosaur', 'lizard', 'turtle', 'mammal', 'animal', 'dinosaurs', 'predator', 'reptiles', 'insect', 'bird', 'crocodile', 'whale', '##saurus', 'shark', 'mollusk', '##aur', '##osaurus', 'fossil', 'beetle', 'fish']",animal,0.0046208202838897705,A argentinosaur is a type of [MASK].,argentinosaur
878,"['dog', 'fox', 'rabbit', 'mammal', 'cat', 'animal', 'canine', 'deer', 'bear', 'wolf', 'pigeon', 'bat', 'pig', 'mouse', 'greyhound', 'bird', 'horse', 'badger', 'hound', 'otter']",animal,0.03823228180408478,A kit_fox is a type of [MASK].,kit_fox
882,"['cobra', 'snake', 'snakes', 'viper', 'python', 'scorpion', 'serpent', 'reptiles', 'lizard', 'alligator', 'crocodile', 'animal', 'jaguar', 'predator', 'mammal', 'bird', 'naga', 'venom', 'vulture', 'tiger']",animal,0.0006752987974323332,A indian_cobra is a type of [MASK].,indian_cobra
883,"['primate', 'animal', 'insect', 'mammal', 'monkey', 'lizard', 'human', 'creature', 'worm', 'ape', 'organism', 'fish', 'bug', 'humanoid', 'snake', 'spider', 'alien', 'ant', 'cat', 'bird']",animal,0.15801873803138733,A simian is a type of [MASK].,simian
886,"['dolphin', 'dolphins', 'fish', 'shark', 'whale', 'mammal', 'swimmer', 'seal', 'animal', 'dog', 'octopus', 'zodiac', 'bird', 'tuna', 'penguin', 'crocodile', 'aquarium', 'turtle', 'parrot', 'mermaid']",animal,7.349724182859063e-05,A pacific_bottlenose_dolphin is a type of [MASK].,pacific_bottlenose_dolphin
887,"['lizard', 'lizards', 'reptiles', 'snake', 'dinosaur', 'animal', 'bird', 'insect', 'mammal', 'turtle', 'scorpion', 'cactus', 'frog', 'parrot', 'bug', 'serpent', 'dragon', 'toad', 'creature', 'primate']",animal,0.0006299842498265207,A horned_lizard is a type of [MASK].,horned_lizard
891,"['insect', 'organism', 'cell', 'mammal', 'animal', 'worm', 'spider', 'muscle', 'mollusk', 'butterfly', 'organ', 'plant', 'tree', 'bird', 'locomotive', 'gastropod', 'cricket', 'protein', 'beetle', 'vertebrae']",animal,0.05322270467877388,A chordate is a type of [MASK].,chordate
892,"['turtle', 'animal', 'mollusk', 'mammal', 'fish', 'bird', 'reptiles', 'gastropod', 'creature', 'marine', 'shark', 'snail', 'lizard', 'organism', 'whale', 'turtles', 'shell', 'dinosaur', 'crab', 'oyster']",animal,0.03662896156311035,A sea_turtle is a type of [MASK].,sea_turtle
